crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/sindhu_v9__isolate-side-car-crashed-color-braun-white-which-another-was-demolished-88085086_jpg.rf.6be10814ebe67e1409a13a7e54dda55a/0_4.jpg,sindhu_v9__isolate-side-car-crashed-color-braun-white-which-another-was-demolished-88085086_jpg.rf.6be10814ebe67e1409a13a7e54dda55a,dent,severe,0.85,"The deep, widespread deformation with multiple sharp creases on the quarter panel indicates significant structural deformation that will require extensive and costly repair, likely exceeding ₹60,000.",gemini-2.5-flash
outputs/stage2_crops/crops/cardd_yolo__003801/2_0.jpg,cardd_yolo__003801,glass_damage,moderate,1.0,"The windshield is completely shattered across its entire surface, severely impairing visibility and making the vehicle unsafe to drive, requiring a full replacement which typically falls within the moderate repair cost range.",gemini-2.5-flash
outputs/stage2_crops/crops/cardd_yolo__002244/1_1.jpg,cardd_yolo__002244,scratch,moderate,0.9,"The image shows multiple deep scratches on the surface, with some appearing to penetrate through the clear coat and color layer, indicating a repair cost likely exceeding mild cosmetic work and entering the moderate range for repainting.",gemini-2.5-flash
outputs/stage2_crops/crops/cardd_yolo__000181/2_0.jpg,cardd_yolo__000181,glass_damage,moderate,0.95,"The image shows a car's rear window with a large hole and extensive shattering, requiring a full glass replacement, which falls within the ₹8,000 – ₹60,000 repair cost range.",gemini-2.5-flash
outputs/stage2_crops/crops/cardd_yolo__003210/2_0.jpg,cardd_yolo__003210,glass_damage,severe,0.9,"The windshield is extensively cracked and shattered, likely requiring replacement, which typically falls in the severe damage category with repair costs potentially exceeding Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__headlight_b--25-_jpg.rf.29fcae9b2fbe758b1cb92747dcecb1d0/3_0.jpg,sindhu_v9__headlight_b--25-_jpg.rf.29fcae9b2fbe758b1cb92747dcecb1d0,light_damage,moderate,0.8,"The headlight appears to be damaged but still intact, suggesting a repair cost likely within the range of Rs.8,000 to Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000513/1_1.jpg,cardd_yolo__000513,scratch,moderate,0.9,"The damage appears to be a scratch on the hood of the vehicle, with visible marks and possible minor dents, but no apparent structural damage, suggesting a repair cost likely between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__back_light-1---28-_jpg.rf.4bd126a5cc83a2100b079fa6a2668d0a/3_0.jpg,sindhu_v9__back_light-1---28-_jpg.rf.4bd126a5cc83a2100b079fa6a2668d0a,light_damage,mild,0.9,The image shows a minor crack or damage on the tail light which appears to be cosmetic with no structural impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops_val/crops/sindhu_v9__oct-5---62-_jpg.rf.b82e9f927a52d4f70937c008b7f7a512/2_1.jpg,sindhu_v9__oct-5---62-_jpg.rf.b82e9f927a52d4f70937c008b7f7a512,glass_damage,moderate,0.9,"The windshield is cracked but still intact, suggesting a repairable damage within a moderate cost range.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000928/0_6.jpg,cardd_yolo__000928,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_579_jpg.rf.ad2286fab7953db6b64dde7c3528d6bf/0_0.jpg,sindhu_v9__image_579_jpg.rf.ad2286fab7953db6b64dde7c3528d6bf,dent,mild,0.9,The damage appears to be limited to a broken side window with no visible dent or structural damage to the car's body.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--35-_jpg.rf.4ceb24b73ae5283e9c8cb15a38a58913/0_0.jpg,sindhu_v9__rear_bumber--35-_jpg.rf.4ceb24b73ae5283e9c8cb15a38a58913,dent,mild,0.9,"The dent appears to be minor and localized, likely not affecting the structural integrity of the vehicle, suggesting a cosmetic issue that can be repaired for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002933/0_4.jpg,cardd_yolo__002933,dent,moderate,0.8,The damage appears to be a significant dent but does not seem to have caused structural or functional damage to the vehicle.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_103_jpg.rf.17e2f391d1d972318e4c450d2ceef733/0_1.jpg,sindhu_v9__image_103_jpg.rf.17e2f391d1d972318e4c450d2ceef733,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or impact on the vehicle's functionality.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000549/0_0.jpg,cardd_yolo__000549,dent,moderate,0.9,The damage appears to be a significant dent but does not seem to have caused structural or functional damage to the vehicle.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__oct-5-1---24-_jpg.rf.329d2ca464176d4ebb43a6f79f00e931/0_0.jpg,sindhu_v9__oct-5-1---24-_jpg.rf.329d2ca464176d4ebb43a6f79f00e931,dent,mild,0.9,"The dent appears to be superficial with no signs of structural damage or functional impairment, suggesting a cosmetic issue that can likely be repaired for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003770/2_0.jpg,cardd_yolo__003770,glass_damage,moderate,0.9,"The damage appears to be a single impact on the glass with significant cracks but no indication of structural damage to the vehicle's frame or functionality, suggesting a repair cost likely between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002452/0_2.jpg,cardd_yolo__002452,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops_val/crops/cardd_yolo__003112/2_0.jpg,cardd_yolo__003112,glass_damage,moderate,0.9,"The damage is limited to the rear glass and does not appear to affect the vehicle's structural integrity or functionality, suggesting a repair cost likely between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops_val/crops/cardd_yolo__003138/2_0.jpg,cardd_yolo__003138,glass_damage,moderate,0.9,"The side mirror glass is shattered but the car's functionality is not significantly impaired, suggesting a repair cost likely between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003933/2_0.jpg,cardd_yolo__003933,glass_damage,moderate,0.9,"The windshield has a significant crack and hole but the car's drivability seems intact, suggesting a repair cost likely between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003898/2_0.jpg,cardd_yolo__003898,glass_damage,moderate,0.9,The windshield is significantly damaged with a large crack but the car appears to be driveable and the damage likely requires replacement of the windshield which typically falls in the moderate repair cost range.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003540/2_0.jpg,cardd_yolo__003540,glass_damage,severe,0.9,"The windshield is extensively cracked with large holes, likely requiring replacement and potentially affecting structural integrity.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000564/3_4.jpg,cardd_yolo__000564,light_damage,mild,0.9,"The damage appears to be minor and likely only affects the vehicle's appearance, with no visible structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__damaged-car-door-traffic-accident-93142667_jpg.rf.cd2a9bf07caa011be77077c5ef46a1db/0_0.jpg,sindhu_v9__damaged-car-door-traffic-accident-93142667_jpg.rf.cd2a9bf07caa011be77077c5ef46a1db,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__minor_roof--34-_jpg.rf.153f1000af20e1d6560ba77908f9f7b8/0_1.jpg,sindhu_v9__minor_roof--34-_jpg.rf.153f1000af20e1d6560ba77908f9f7b8,dent,mild,0.9,"The dent appears to be minor and only affects the cosmetic appearance of the vehicle, with no visible structural or functional damage.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__ia_300000088--1-_jpg.rf.ade890851d262bfd9434c2c226c5c569/0_0.jpg,sindhu_v9__ia_300000088--1-_jpg.rf.ade890851d262bfd9434c2c226c5c569,dent,mild,0.9,"The damage appears to be a minor dent with no visible signs of structural or functional impact, likely to be repairable for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001623/1_3.jpg,cardd_yolo__001623,scratch,mild,0.9,"The scratch appears to be superficial, with no indication of structural damage or significant impact on the vehicle's functionality.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--12-_jpg.rf.986284b16f388f88ab5dfc1fcfd1822a/2_0.jpg,sindhu_v9__rear_winscreen--12-_jpg.rf.986284b16f388f88ab5dfc1fcfd1822a,glass_damage,moderate,0.9,The windshield has significant cracks but the car appears to be driveable and the damage seems repairable within a moderate cost range.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_642_jpg.rf.df2cb995c2fb127fd472725c428b1fcc/2_0.jpg,sindhu_v9__image_642_jpg.rf.df2cb995c2fb127fd472725c428b1fcc,glass_damage,moderate,0.8,"The windshield is cracked but still intact, suggesting a repairable damage within moderate costs.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000926/0_3.jpg,cardd_yolo__000926,dent,mild,0.9,"The dent appears to be minor and localized, suggesting a cosmetic issue with no significant structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002503/0_3.jpg,cardd_yolo__002503,dent,mild,0.9,"The dent appears to be minor and on the surface, suggesting a cosmetic issue with no structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000469/2_0.jpg,cardd_yolo__000469,glass_damage,severe,0.9,"The windshield is extensively cracked and shattered, likely requiring replacement and potentially affecting the structural integrity of the vehicle.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002839/1_2.jpg,cardd_yolo__002839,scratch,mild,0.9,"The image shows minor scratches on the surface, likely to be cosmetic with no structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002265/0_4.jpg,cardd_yolo__002265,dent,mild,0.8,The dent appears minor with no visible signs of structural damage or extensive bodywork required.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000429/1_3.jpg,cardd_yolo__000429,scratch,mild,0.9,The damage appears to be a minor scratch with no indication of structural or functional impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__minor_roof--17-_jpg.rf.38a59b77afd89335df01ed52cc8c4485/0_2.jpg,sindhu_v9__minor_roof--17-_jpg.rf.38a59b77afd89335df01ed52cc8c4485,dent,mild,0.9,The dent appears to be a minor cosmetic issue with no visible structural damage.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_217_jpg.rf.b2863bf2453b51e9c66cff082d4bef5b/3_1.jpg,sindhu_v9__image_217_jpg.rf.b2863bf2453b51e9c66cff082d4bef5b,light_damage,moderate,0.8,"The damage appears to be limited to the front bumper and headlight area, suggesting a repair cost likely within the moderate range of Rs.8,000 to Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_36_jpg.rf.de4402127e97797b6019f722c93cce40/0_0.jpg,sindhu_v9__image_36_jpg.rf.de4402127e97797b6019f722c93cce40,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or impact on the vehicle's functionality.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000406/0_8.jpg,cardd_yolo__000406,dent,mild,0.9,The dent appears to be superficial with no indication of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_610_jpg.rf.5c784f03c5be55aff4ebe820c14df511/0_0.jpg,sindhu_v9__image_610_jpg.rf.5c784f03c5be55aff4ebe820c14df511,dent,mild,0.9,"The damage appears to be a minor dent with no visible signs of structural or functional impact, likely to be repairable for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000816/3_1.jpg,cardd_yolo__000816,light_damage,mild,0.9,"The image shows a minor chip or crack in the tail light lens, which appears to be a cosmetic issue with no structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002801/0_2.jpg,cardd_yolo__002801,dent,mild,0.9,"The image shows a minor dent with no apparent structural damage, suggesting a cosmetic issue that can be repaired at a low cost.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000259/2_0.jpg,cardd_yolo__000259,glass_damage,severe,0.9,"The windshield has multiple impact points with significant cracks and shattering, indicating substantial damage that likely requires replacement and potentially affects the vehicle's structural integrity.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003428/1_0.jpg,cardd_yolo__003428,scratch,mild,0.9,"The damage appears to be a scratch with rust, primarily cosmetic, not affecting the vehicle's structural integrity, likely repairable for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001956/3_0.jpg,cardd_yolo__001956,light_damage,mild,0.9,"The damage appears to be limited to a cracked tail light lens, which is a cosmetic issue with minimal impact on the vehicle's functionality or structure.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000158/1_2.jpg,cardd_yolo__000158,scratch,mild,0.9,"The scratch appears superficial with no indication of structural damage, suggesting a minor cosmetic issue.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__istockphoto-858481534-612x612_jpg.rf.8192a19b9a06d821bd3c2dc8953799a5/0_0.jpg,sindhu_v9__istockphoto-858481534-612x612_jpg.rf.8192a19b9a06d821bd3c2dc8953799a5,dent,mild,0.9,"The dent on the car door appears to be minor, with no visible signs of structural or functional damage, suggesting a cosmetic issue that can be repaired for less than Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002909/1_1.jpg,cardd_yolo__002909,scratch,mild,0.9,The damage appears to be a minor scratch with no visible structural impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/damagelocation_v7__310_jpg.rf.846224c6b279e7ad7107e4cc20f2d7b8/0_0.jpg,damagelocation_v7__310_jpg.rf.846224c6b279e7ad7107e4cc20f2d7b8,dent,mild,0.9,The dent appears to be superficial with no indication of structural damage or impact on the vehicle's functionality.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__0904_JPEG.rf.7fb9da31b9d502a1072aaa0c6fd506cd/0_2.jpg,sindhu_v9__0904_JPEG.rf.7fb9da31b9d502a1072aaa0c6fd506cd,dent,moderate,0.8,"The dent appears to be significant but does not seem to have caused structural or functional damage, suggesting a moderate severity level.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops_val/crops/cardd_yolo__000330/2_0.jpg,cardd_yolo__000330,glass_damage,severe,0.9,"The windshield is extensively cracked and shattered, likely requiring replacement and potentially affecting the structural integrity of the vehicle.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003310/1_1.jpg,cardd_yolo__003310,scratch,mild,0.9,The damage appears to be a minor scratch with no indication of structural or functional impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops_val/crops/sindhu_v9__rear_winscreen--120-_jpg.rf.9c1c22a69f731e8519122c35146972ca/2_0.jpg,sindhu_v9__rear_winscreen--120-_jpg.rf.9c1c22a69f731e8519122c35146972ca,glass_damage,moderate,0.9,"The rear glass is shattered but the car's body and frame appear intact, suggesting a repairable damage within a moderate cost range.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001329/1_0.jpg,cardd_yolo__001329,scratch,mild,0.9,"The scratch appears superficial, with no indication of structural damage, and the repair cost is likely to be less than Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002424/2_0.jpg,cardd_yolo__002424,glass_damage,severe,0.9,"The windshield is extensively cracked and shattered, likely requiring replacement, which typically falls in the severe category with repair costs between Rs.60,000 to Rs.2,00,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003713/0_0.jpg,cardd_yolo__003713,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000205/2_0.jpg,cardd_yolo__000205,glass_damage,moderate,0.9,The damage to the glass is significant with a large hole but does not appear to affect the structural integrity of the vehicle.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001294/1_0.jpg,cardd_yolo__001294,scratch,mild,0.9,"The scratch appears superficial with no indication of structural damage, suggesting a minor cosmetic issue.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003877/2_1.jpg,cardd_yolo__003877,glass_damage,moderate,0.9,"The image shows a cracked windshield, which is visible damage that makes the car driveable but requires repair, likely costing between Rs.8,000 and Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001800/1_1.jpg,cardd_yolo__001800,scratch,mild,0.9,"The scratch appears superficial with no indication of structural damage, suggesting a minor cosmetic issue.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000099/3_0.jpg,cardd_yolo__000099,light_damage,mild,0.9,The damage appears to be limited to a single taillight with no visible structural or functional impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003759/0_1.jpg,cardd_yolo__003759,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_520_jpg.rf.aeacf6d436278e21f13f35b179cf20db/0_0.jpg,sindhu_v9__image_520_jpg.rf.aeacf6d436278e21f13f35b179cf20db,dent,moderate,0.9,"The dent appears to be significant and visible, likely requiring professional repair, but does not seem to have caused structural or functional damage.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003430/1_1.jpg,cardd_yolo__003430,scratch,mild,0.9,The damage appears to be a minor scratch with no visible structural impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001311/1_0.jpg,cardd_yolo__001311,scratch,mild,0.9,"The damage appears to be a minor scratch with no indication of structural or functional impact, and the repair cost is likely to be less than Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003967/3_0.jpg,cardd_yolo__003967,light_damage,mild,0.9,"The damage appears to be limited to the tail light lens, which is cracked but does not seem to affect the structural integrity or functionality of the vehicle.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002038/0_5.jpg,cardd_yolo__002038,dent,mild,0.9,The damage appears to be a minor dent with no visible signs of structural or functional impact.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/damagelocation_v7__5_jpg.rf.a84edab849a4ce54f7f3089c977ca3f2/0_0.jpg,damagelocation_v7__5_jpg.rf.a84edab849a4ce54f7f3089c977ca3f2,dent,mild,0.9,"The image shows a minor dent with no apparent structural damage, suggesting a cosmetic issue that can be repaired at a relatively low cost.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001797/1_2.jpg,cardd_yolo__001797,scratch,mild,0.9,"The damage appears to be a scratch with no visible signs of structural or functional impact, likely to be repairable for under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__002906/1_0.jpg,cardd_yolo__002906,scratch,mild,0.9,"The damage appears to be a scratch with some peeling of paint, which seems to be cosmetic with no structural impact.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000655/0_0.jpg,cardd_yolo__000655,dent,mild,0.9,The dent appears to be superficial with no indication of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003085/2_0.jpg,cardd_yolo__003085,glass_damage,moderate,0.9,The windshield has a significant crack but the vehicle appears driveable and repairable within a moderate budget.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003470/3_0.jpg,cardd_yolo__003470,light_damage,mild,0.9,"The damage appears to be limited to a small section of the headlight, suggesting a minor cosmetic issue.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/sindhu_v9__image_180_jpg.rf.5341746d4e00ebff701a69db8b771ff8/2_0.jpg,sindhu_v9__image_180_jpg.rf.5341746d4e00ebff701a69db8b771ff8,glass_damage,moderate,0.9,The windshield is cracked with a significant hole but the car appears to be driveable and the damage seems repairable within a moderate cost range.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003566/0_1.jpg,cardd_yolo__003566,dent,mild,0.9,The dent appears to be superficial with no visible signs of structural damage or functional impairment.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__003080/2_0.jpg,cardd_yolo__003080,glass_damage,moderate,0.9,"The windshield has a significant crack but the car remains driveable and the repair cost is likely to be between Rs.8,000 to Rs.60,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000981/1_1.jpg,cardd_yolo__000981,scratch,mild,0.9,"The damage appears to be a minor scratch with no visible structural impact, likely to be repairable at a cost under Rs.8,000.",meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__001036/2_0.jpg,cardd_yolo__001036,glass_damage,moderate,0.9,The windshield has a significant crack but the car appears to be driveable and the damage seems repairable within a moderate cost range.,meta-llama/llama-4-scout-17b-16e-instruct
outputs/stage2_crops/crops/cardd_yolo__000818/0_3.jpg,cardd_yolo__000818,dent,mild,0.9,The dent appears to be minor with no visible signs of structural damage or extensive repair needed.,meta-llama/llama-4-scout-17b-16e-instruct
